movie_id,movie_name,release,box_office,avg_price,avg_people,movie_score,movie_category,country,movie_link
247184,猎神：冬日之战,2016-04-22,10608,33.064568,11,7.7,"动作,冒险,奇幻",美国,https://piaofang.maoyan.com/movie/247184
343930,哆啦A梦：新·大雄的日本诞生,2016-07-22,10338,27.022034,13,8.4,"动画,冒险,科幻",日本,https://piaofang.maoyan.com/movie/343930
257720,超脑48小时,2016-05-13,10335,32.124054,12,8.2,"悬疑,动作,剧情",美国,https://piaofang.maoyan.com/movie/257720
336868,火影忍者疾风传剧场版：博人传,2016-02-18,10306,29.004078,16,9.3,"动画,动作,冒险",日本,https://piaofang.maoyan.com/movie/336868
341896,鲨滩,2016-09-09,10157,32.473454,10,8.3,"剧情,恐怖,惊悚",美国,https://piaofang.maoyan.com/movie/341896
79088,三少爷的剑,2016-12-02,10040,36.247845,11,7.8,"剧情,动作,武侠",中国大陆,https://piaofang.maoyan.com/movie/79088
246972,三人行,2016-06-24,10028,29.428675,13,7.2,"动作,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/246972
246047,云中行走,2016-01-22,9070,34.896774,10,8.2,"剧情,冒险,传记",美国,https://piaofang.maoyan.com/movie/246047
672356,新大头儿子和小头爸爸2一日成才,2016-08-19,9002,28.37451,15,8.6,"动画,家庭,科幻,喜剧",中国大陆,https://piaofang.maoyan.com/movie/672356
247790,魔宫魅影,2016-04-29,8829,31.70968,13,7.1,"惊悚,剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/247790
248260,百鸟朝凤,2016-05-06,8671,28.142624,14,9.1,剧情,中国大陆,https://piaofang.maoyan.com/movie/248260
343379,所以……和黑粉结婚了,2016-06-30,8092,29.461582,14,8.5,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/343379
248967,梦想合伙人,2016-04-29,8084,27.938541,12,7.7,"剧情,喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/248967
248909,惊天大逆转,2016-07-15,7845,29.21044,15,8.2,"动作,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/248909
344961,逗鸟外传：萌宝满天飞,2016-09-23,7761,31.779118,9,8.9,"动画,喜剧,家庭",美国,https://piaofang.maoyan.com/movie/344961
247899,小门神,2016-01-01,7273,31.720446,20,8.3,"喜剧,动画,奇幻",中国大陆,https://piaofang.maoyan.com/movie/247899
248675,深海浩劫,2016-11-15,7257,28.02457,10,8.3,"剧情,动作,灾难",美国,https://piaofang.maoyan.com/movie/248675
346299,捉迷藏,2016-11-04,7137,31.03359,9,8.2,"惊悚,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/346299
337226,我们诞生在中国,2016-08-12,6640,32.314774,19,9.0,纪录片,中国大陆,https://piaofang.maoyan.com/movie/337226
346478,神秘世界历险记3,2016-07-29,6535,31.770346,15,8.8,"动画,奇幻,冒险",中国大陆,https://piaofang.maoyan.com/movie/346478
248835,消失爱人,2016-01-15,6410,30.474525,12,7.9,"爱情,悬疑",中国大陆,https://piaofang.maoyan.com/movie/248835
248828,女汉子真爱公式,2016-03-18,6328,27.78297,11,8.4,"剧情,喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/248828
246380,鼠来宝4：萌在囧途,2016-01-26,6256,27.676449,13,9.0,"喜剧,动画,冒险",美国,https://piaofang.maoyan.com/movie/246380
343866,超级快递,2016-12-02,6147,27.414692,12,8.5,"喜剧,动作",中国大陆,https://piaofang.maoyan.com/movie/343866
342003,萨利机长,2016-12-09,6119,31.779032,10,8.8,"剧情,传记,灾难",美国,https://piaofang.maoyan.com/movie/342003
249003,侠探杰克：永不回头,2016-10-21,6100,30.396477,8,8.1,"动作,冒险,犯罪",美国,https://piaofang.maoyan.com/movie/249003
342427,外公芳龄38,2016-11-11,6029,26.157633,9,8.3,"剧情,喜剧,家庭",中国大陆,https://piaofang.maoyan.com/movie/342427
345830,他是龙,2016-08-19,6004,31.33889,13,8.3,"爱情,冒险,奇幻",俄罗斯,https://piaofang.maoyan.com/movie/345830
338401,魔发精灵,2016-10-28,5466,31.326857,9,9.0,"喜剧,动画,家庭",美国,https://piaofang.maoyan.com/movie/338401
345075,过年好,2016-02-01,5398,28.205008,9,7.4,喜剧,中国大陆,https://piaofang.maoyan.com/movie/345075
345755,鲁滨逊漂流记,2016-10-04,5357,29.795622,13,8.7,"喜剧,动画,冒险","法国,比利时",https://piaofang.maoyan.com/movie/345755
247301,快手枪手快枪手,2016-07-15,5332,31.768341,10,8.1,"喜剧,动作,犯罪",中国大陆,https://piaofang.maoyan.com/movie/247301
246581,恶棍天使,2015-12-24,5220,30.427402,16,8.0,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/246581
342758,一念天堂,2015-12-31,5085,28.855331,18,6.0,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/342758
245997,寄生兽,2016-09-02,4823,27.144592,9,8.4,"恐怖,惊悚,科幻",日本,https://piaofang.maoyan.com/movie/245997
247898,奔爱,2016-02-14,4741,33.124767,21,4.5,"剧情,爱情,悬疑",中国大陆,https://piaofang.maoyan.com/movie/247898
247718,我们的十年,2016-09-02,4397,28.186525,7,7.8,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/247718
247458,冰河追凶,2016-04-15,4308,28.109343,7,7.9,"动作,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/247458
249795,真相禁区,2016-01-22,4199,28.385197,8,6.8,"动作,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/249795
247244,摇滚藏獒,2016-07-08,3953,30.400497,16,8.6,"动画,音乐,冒险",中国大陆,https://piaofang.maoyan.com/movie/247244
334578,圣斗士星矢：圣域传说,2016-02-26,3779,28.190598,9,7.6,"剧情,动画,动作",日本,https://piaofang.maoyan.com/movie/334578
248997,垫底辣妹,2016-04-14,3745,28.15791,10,8.9,"喜剧,青春,励志",日本,https://piaofang.maoyan.com/movie/248997
249018,我最好朋友的婚礼,2016-08-05,3741,28.693634,11,7.6,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/249018
343010,那件疯狂的小事叫爱情,2016-08-12,3655,29.699472,11,7.2,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/343010
248851,天亮之前,2016-07-22,3630,31.828854,8,8.1,"剧情,动作,犯罪",中国大陆,https://piaofang.maoyan.com/movie/248851
341529,冲天火,2016-11-25,3616,29.14352,7,7.3,"剧情,动作,悬疑",中国大陆,https://piaofang.maoyan.com/movie/341529
342203,我的战争,2016-09-15,3603,34.12011,8,8.2,"剧情,战争,历史",中国大陆,https://piaofang.maoyan.com/movie/342203
247869,幻体：续命游戏,2016-05-12,3556,25.061981,8,8.0,"惊悚,悬疑,科幻",美国,https://piaofang.maoyan.com/movie/247869
257392,末日迷踪,2016-02-26,3533,28.847755,9,6.8,"动作,惊悚,科幻",加拿大,https://piaofang.maoyan.com/movie/257392
334747,通灵神探,2016-01-14,3533,29.111046,11,7.6,"惊悚,悬疑,犯罪",美国,https://piaofang.maoyan.com/movie/334747
246438,蒸发太平洋,2016-01-29,3501,33.87463,5,5.7,"动作,冒险,科幻",中国大陆,https://piaofang.maoyan.com/movie/246438
248366,年兽大作战,2016-02-08,3442,30.06426,18,8.6,"喜剧,动画,奇幻",中国大陆,https://piaofang.maoyan.com/movie/248366
246154,我的新野蛮女友,2016-04-22,3413,28.45867,7,7.0,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/246154
247645,夜孔雀,2016-05-20,3313,27.59181,7,6.5,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/247645
338357,大唐玄奘,2016-04-29,3298,30.049433,9,7.6,"剧情,历史",中国大陆,https://piaofang.maoyan.com/movie/338357
346759,勇士,2016-10-14,3243,27.433575,10,8.7,"历史,战争,动作",中国大陆,https://piaofang.maoyan.com/movie/346759
344073,名侦探柯南：纯黑的恶梦,2016-11-25,3103,27.480768,10,8.6,"动画,悬疑",日本,https://piaofang.maoyan.com/movie/344073
346129,火海凌云,2016-08-19,3076,33.42236,10,8.5,"剧情,惊悚,冒险,灾难",俄罗斯,https://piaofang.maoyan.com/movie/346129
346564,间谍同盟,2016-11-30,3025,30.0263,9,8.3,"爱情,动作,战争",美国,https://piaofang.maoyan.com/movie/346564
343477,刑警兄弟,2016-04-22,3024,29.264275,10,8.4,"喜剧,动作",中国大陆,https://piaofang.maoyan.com/movie/343477
246884,谍影特工,2016-03-04,2950,28.712702,9,8.3,"动作,惊悚,犯罪",美国,https://piaofang.maoyan.com/movie/246884
247712,恶人报喜,2016-01-23,2753,30.13454,11,8.1,喜剧,中国大陆,https://piaofang.maoyan.com/movie/247712
341589,樱桃小丸子：来自意大利的少年,2016-09-23,2584,26.656054,6,8.3,"喜剧,动画,家庭",日本,https://piaofang.maoyan.com/movie/341589
246594,精灵王座,2016-08-19,2500,32.20587,11,8.7,"动画,冒险,奇幻",中国大陆,https://piaofang.maoyan.com/movie/246594
337020,地心营救,2016-03-04,2342,29.404388,8,8.2,"剧情,历史,传记",美国,https://piaofang.maoyan.com/movie/337020
248637,勇士之门,2016-11-18,2282,30.574877,4,暂无评分,"动作,冒险,奇幻",中国大陆,https://piaofang.maoyan.com/movie/248637
344898,蜡笔小新：梦境世界大突击,2016-11-04,2242,25.907042,7,8.5,"喜剧,动画",日本,https://piaofang.maoyan.com/movie/344898
1187526,那年夏天你去了哪里,2016-12-30,2179,27.24683,12,7.3,"悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/1187526
344043,圣诞大赢家,2015-12-12,2141,29.793505,117,7.6,"动画,喜剧",中国大陆,https://piaofang.maoyan.com/movie/344043
346379,暗杀游戏,2016-10-14,2104,30.825998,4,5.9,"动作,惊悚,科幻",俄罗斯,https://piaofang.maoyan.com/movie/346379
345216,一句顶一万句,2016-11-04,2088,29.380325,7,7.6,剧情,中国大陆,https://piaofang.maoyan.com/movie/345216
249187,废柴特工,2016-04-15,1987,31.244377,5,7.7,"喜剧,动作",美国,https://piaofang.maoyan.com/movie/249187
341056,一切都好,2016-01-01,1945,31.689545,13,7.9,"剧情,喜剧,家庭",中国大陆,https://piaofang.maoyan.com/movie/341056
367835,麦兜·饭宝奇兵,2016-09-15,1893,28.024725,6,7.8,"动画,奇幻,科幻",中国大陆,https://piaofang.maoyan.com/movie/367835
345663,超能太阳鸭,2016-07-15,1869,32.04649,10,8.1,"喜剧,动画,冒险","中国大陆,俄罗斯",https://piaofang.maoyan.com/movie/345663
344644,铠甲勇士捕王,2016-10-02,1856,25.909134,12,8.4,"奇幻,冒险,动作",中国大陆,https://piaofang.maoyan.com/movie/344644
246335,谎言西西里,2016-08-09,1805,26.603148,9,7.1,爱情,中国大陆,https://piaofang.maoyan.com/movie/246335
345158,托马斯和朋友们：多多岛之迷失宝藏,2016-02-20,1792,28.669664,13,8.4,"动画,家庭",英国,https://piaofang.maoyan.com/movie/345158
257715,宾虚,2016-10-10,1745,34.576946,3,7.8,"冒险,剧情,历史",美国,https://piaofang.maoyan.com/movie/257715
246509,爱情麻辣烫之情定终身,2016-03-08,1730,28.49363,7,7.9,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/246509
346365,阿拉丁与神灯,2016-11-18,1693,25.39153,5,7.4,"喜剧,爱情",法国,https://piaofang.maoyan.com/movie/346365
343567,灵偶契约,2016-04-01,1686,27.47608,8,7.7,"恐怖,惊悚,悬疑",美国,https://piaofang.maoyan.com/movie/343567
336835,极速之巅,2016-12-02,1554,33.776352,9,7.8,"动作,犯罪","英国,德国",https://piaofang.maoyan.com/movie/336835
247050,海洋之歌,2016-08-12,1549,27.88104,11,9.0,"动画,冒险,奇幻",爱尔兰,https://piaofang.maoyan.com/movie/247050
345919,少年,2016-12-16,1545,25.094233,7,7.7,"悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/345919
341376,宝贝当家,2016-07-29,1520,29.532354,7,7.7,"喜剧,动作,家庭",中国大陆,https://piaofang.maoyan.com/movie/341376
338424,巴黎危机,2016-09-20,1446,28.66888,4,8.2,"剧情,动作,犯罪","法国,英国",https://piaofang.maoyan.com/movie/338424
10757,缘份,2016-03-25,1389,27.409107,8,8.6,"剧情,喜剧,爱情",中国香港,https://piaofang.maoyan.com/movie/10757
247039,惊天绑架团,2016-08-26,1352,26.803265,4,7.2,"剧情,动作,犯罪",比利时,https://piaofang.maoyan.com/movie/247039
246301,谋杀似水年华,2016-02-14,1345,29.281334,13,6.4,"爱情,悬疑",中国大陆,https://piaofang.maoyan.com/movie/246301
345970,冒牌卧底,2016-12-29,1245,28.036728,14,7.1,"喜剧,犯罪,冒险",中国大陆,https://piaofang.maoyan.com/movie/345970
336769,诺亚方舟漂流记,2016-08-12,1237,28.868067,9,8.8,"喜剧,动画,冒险","德国,卢森堡,比利时,爱尔兰",https://piaofang.maoyan.com/movie/336769
246045,我叫MT之山口山战记,2016-06-17,1213,30.546017,3,7.7,"喜剧,动画,冒险",中国大陆,https://piaofang.maoyan.com/movie/246045
338373,邻家大贱谍,2016-11-08,1193,28.214457,4,8.0,"剧情,喜剧,动作",美国,https://piaofang.maoyan.com/movie/338373
248216,再见，在也不见,2016-05-13,1146,29.045393,5,6.6,"剧情,爱情,家庭",中国大陆,https://piaofang.maoyan.com/movie/248216
346087,小明和他的小伙伴们,2016-10-28,1123,23.23819,7,7.8,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/346087
606538,老阿姨,2016-07-22,1111,32.450226,89,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/606538
342747,在世界中心呼唤爱,2016-08-26,1104,30.228113,6,7.7,"爱情,剧情",中国大陆,https://piaofang.maoyan.com/movie/342747
345076,发条城市,2016-07-08,1101,28.902044,7,8.1,"喜剧,冒险,犯罪",中国大陆,https://piaofang.maoyan.com/movie/345076
336671,龙珠Z：复活的弗利萨,2016-10-21,1098,29.663103,4,7.9,"动画,动作,冒险",日本,https://piaofang.maoyan.com/movie/336671
343597,筷仙,2016-06-17,1080,26.552109,6,5.2,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/343597
337438,大火种,2016-06-27,1042,31.931984,48,暂无评分,"剧情,历史,战争",中国大陆,https://piaofang.maoyan.com/movie/337438
342599,国酒,2016-01-15,1021,42.56647,72,5.2,剧情,中国大陆,https://piaofang.maoyan.com/movie/342599
346180,青蛙总动员,2016-04-30,1008,28.682793,8,7.4,"动画,冒险","中国大陆,中国台湾",https://piaofang.maoyan.com/movie/346180
246276,冰雪女王2：冬日魔咒,2016-12-31,1000,30.147112,18,7.8,动画,俄罗斯,https://piaofang.maoyan.com/movie/246276
343526,我是哪吒,2016-10-01,972,29.070538,9,8.5,"动画,冒险,奇幻",中国大陆,https://piaofang.maoyan.com/movie/343526
246362,纽约纽约,2016-04-15,954,31.197191,4,7.2,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/246362
248495,钢刀,2016-05-20,938,31.343258,4,6.1,"剧情,动作",中国大陆,https://piaofang.maoyan.com/movie/248495
345049,床下有人3,2016-03-11,926,26.872463,7,5.3,"惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/345049
345924,洛杉矶捣蛋计划,2016-03-18,896,27.193075,6,8.1,"喜剧,家庭",中国大陆,https://piaofang.maoyan.com/movie/345924
346644,情况不妙,2016-07-29,884,25.33111,8,7.6,喜剧,中国大陆,https://piaofang.maoyan.com/movie/346644
337054,妖医,2016-05-27,874,28.509043,5,6.4,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/337054
343082,判我有罪,2016-05-06,866,28.85875,11,6.5,"悬疑,剧情",中国大陆,https://piaofang.maoyan.com/movie/343082
246592,果宝特攻之水果大逃亡,2016-01-23,832,32.487,8,8.3,"动画,冒险,喜剧",中国大陆,https://piaofang.maoyan.com/movie/246592
246243,魔法老师,2016-09-09,829,26.43484,3,8.0,"喜剧,科幻",英国,https://piaofang.maoyan.com/movie/246243
247694,刺猬小子之天生我刺,2016-07-22,817,29.692728,8,8.5,"喜剧,动画,冒险",中国大陆,https://piaofang.maoyan.com/movie/247694
345106,你好，疯子！,2016-12-30,813,27.732168,11,7.7,"剧情,喜剧,悬疑",中国大陆,https://piaofang.maoyan.com/movie/345106
246450,泡沫之夏,2016-07-21,807,28.251972,6,6.0,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/246450
341882,育婴室,2016-10-28,804,28.417213,6,6.6,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/341882
249142,致我们终将到来的爱情,2016-01-29,804,26.986958,5,7.7,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/249142
75738,线索,2011-11-18,803,40,144,暂无评分,爱情,中国大陆,https://piaofang.maoyan.com/movie/75738
74377,天空的微笑,2012-01-01,796,39.999397,143,暂无评分,"剧情,音乐",中国大陆,https://piaofang.maoyan.com/movie/74377
342741,魔轮,2016-07-01,787,28.742697,5,7.5,"悬疑,惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/342741
248215,铁拳,2016-09-02,786,29.84923,3,8.6,"剧情,动作,运动",美国,https://piaofang.maoyan.com/movie/248215
245966,蜜月酒店杀人事件,2016-05-27,760,30.797928,4,5.6,"悬疑,犯罪,喜剧",中国大陆,https://piaofang.maoyan.com/movie/245966
341670,黑处有什么,2016-10-14,760,29.414547,6,7.0,"剧情,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/341670
341361,巴霍巴利王：开端,2016-07-22,745,29.611311,8,8.5,"剧情,动作,奇幻",印度,https://piaofang.maoyan.com/movie/341361
343024,马小乐之玩具也疯狂,2016-04-30,741,29.088629,6,8.2,"动画,奇幻,冒险",中国大陆,https://piaofang.maoyan.com/movie/343024
342815,笔仙诡影,2016-05-13,732,25.795454,6,6.0,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/342815
346658,泰迪熊之玩具大战,2016-06-09,729,28.537733,5,7.3,"喜剧,动画",中国大陆,https://piaofang.maoyan.com/movie/346658
1132371,神兽金刚之青龙再现,2016-09-15,720,28.276833,9,8.4,"动画,奇幻,冒险",中国大陆,https://piaofang.maoyan.com/movie/1132371
346255,七月半2：前世今生,2016-08-19,708,25.156048,7,5.5,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/346255
336861,红色警戒999,2016-07-27,707,28.798307,4,5.8,"犯罪,惊悚,剧情",美国,https://piaofang.maoyan.com/movie/336861
248867,非常父子档,2016-11-04,676,28.39306,4,8.5,"喜剧,爱情,家庭",中国大陆,https://piaofang.maoyan.com/movie/248867
246965,飞鹰艾迪,2016-03-18,669,30.513514,5,8.8,"喜剧,运动,传记",英国,https://piaofang.maoyan.com/movie/246965
248716,六弄咖啡馆,2016-07-28,653,30.672478,4,8.1,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/248716
342073,路边野餐,2016-07-15,645,31.998192,14,8.1,剧情,中国大陆,https://piaofang.maoyan.com/movie/342073
1136547,疯狂丑小鸭,2016-10-03,642,30.73544,10,8.1,"动画,冒险",中国大陆,https://piaofang.maoyan.com/movie/1136547
343944,太空熊猫英雄归来,2016-04-02,630,30.05071,5,8.0,"动画,喜剧,科幻",中国大陆,https://piaofang.maoyan.com/movie/343944
455397,毛丰美,2016-08-08,625,30.10314,113,暂无评分,"剧情,传记",中国大陆,https://piaofang.maoyan.com/movie/455397
343266,斗龙战士之星印罗盘,2016-06-01,619,26.283575,7,8.5,"动画,奇幻",中国大陆,https://piaofang.maoyan.com/movie/343266
345105,最萌身高差,2016-11-25,619,30.208426,4,7.8,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/345105
345963,阿里巴巴2所罗门封印,2016-04-30,619,26.31471,7,7.3,"喜剧,动画,冒险",中国大陆,https://piaofang.maoyan.com/movie/345963
345739,恐怖将映,2016-03-25,607,26.604237,7,6.3,"恐怖,惊悚",中国大陆,https://piaofang.maoyan.com/movie/345739
1196913,我在故宫修文物,2016-12-16,606,30.381432,6,8.4,纪录片,中国大陆,https://piaofang.maoyan.com/movie/1196913
344840,水墨大别山,2015-08-20,598,40.00974,134,暂无评分,"剧情,传记,历史",中国大陆,https://piaofang.maoyan.com/movie/344840
531857,绝对控制,2016-12-24,596,29.202341,7,7.2,"悬疑,科幻,犯罪","爱尔兰,法国,丹麦,美国",https://piaofang.maoyan.com/movie/531857
362681,我和我们——我在周恩来班的故事,2014-05-20,595,40,132,暂无评分,"剧情,校园,历史,伟人",中国大陆,https://piaofang.maoyan.com/movie/362681
345881,猫脸老太太,2016-04-15,584,25.30937,6,7.1,"悬疑,惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/345881
345102,白毛女,2016-03-25,584,30.333685,7,8.9,戏曲,中国大陆,https://piaofang.maoyan.com/movie/345102
344530,超级保镖,2016-07-15,551,30.895618,8,7.7,"剧情,动作",中国大陆,https://piaofang.maoyan.com/movie/344530
346286,死亡游戏,2016-06-03,551,25.951118,4,5.8,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/346286
901,保持通话,2008-09-25,532,29.285978,133,7.7,"悬疑,动作,犯罪","中国香港,中国大陆",https://piaofang.maoyan.com/movie/901
336061,贫穷富爸爸,2016-11-10,531,29.366314,7,8.1,"剧情,喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/336061
220,白蛇传说,2011-09-28,530,28.417826,97,6.0,"爱情,动作,奇幻",中国大陆,https://piaofang.maoyan.com/movie/220
344769,诡娃,2016-02-25,525,25.054178,5,4.0,"惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/344769
345048,笔仙撞碟仙,2016-07-15,522,25.391293,7,5.6,"惊悚,恐怖,悬疑",中国大陆,https://piaofang.maoyan.com/movie/345048
298913,黑盒子,1970-01-01,515,27.724283,4,暂无评分,纪录片,德国,https://piaofang.maoyan.com/movie/298913
249307,糖果世界大冒险,2016-05-27,505,28.80586,4,7.9,"动画,冒险,奇幻",中国大陆,https://piaofang.maoyan.com/movie/249307
248194,哪一天我们会飞,2016-03-10,502,29.517689,6,7.7,"剧情,喜剧",中国香港,https://piaofang.maoyan.com/movie/248194
1132375,地球四季,2016-09-27,497,31.584824,5,8.6,纪录片,法国,https://piaofang.maoyan.com/movie/1132375
345023,龙拳小子,2016-08-02,495,25.30028,9,8.3,"动作,家庭,喜剧",中国大陆,https://piaofang.maoyan.com/movie/345023
368036,终极硬汉,2016-08-19,491,25.37688,5,5.7,"犯罪,动作,冒险",中国大陆,https://piaofang.maoyan.com/movie/368036
368000,幽灵医院,2016-09-30,485,27.941248,5,5.0,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/368000
78182,一夜惊喜,2013-08-09,482,29.279173,99,7.8,"喜剧,爱情","中国大陆,中国香港",https://piaofang.maoyan.com/movie/78182
601,四大名捕,2012-07-12,479,28.46767,113,6.9,"动作,悬疑,古装","中国大陆,中国香港",https://piaofang.maoyan.com/movie/601
344437,我是处女座,2016-11-25,467,18.97443,8,7.9,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/344437
346546,聊斋新编之画皮新娘,2016-11-11,452,25.539652,5,5.4,"爱情,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/346546
248174,呆呆计划,2016-12-09,448,36.114872,4,7.3,"剧情,喜剧,犯罪",中国大陆,https://piaofang.maoyan.com/movie/248174
346476,死亡笔记,2016-05-20,443,31.769741,5,5.4,"悬疑,惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/346476
368116,张震讲故事之合租屋,2016-07-08,442,29.00622,6,6.9,"惊悚,悬疑,爱情",中国大陆,https://piaofang.maoyan.com/movie/368116
368271,丑小鸭历险记,2016-07-02,431,26.0718,5,7.8,"动画,冒险,科幻",中国大陆,https://piaofang.maoyan.com/movie/368271
79042,箭士柳白猿,2016-03-11,420,34.593185,4,7.6,"剧情,古装,武侠",中国大陆,https://piaofang.maoyan.com/movie/79042
342616,掠夺者,2016-12-23,414,28.454407,4,7.4,"动作,犯罪","加拿大,美国",https://piaofang.maoyan.com/movie/342616
78403,狼图腾,2015-02-19,410,36.388412,65,8.3,"剧情,冒险",中国大陆,https://piaofang.maoyan.com/movie/78403
346655,魔都凶音,2016-07-22,410,25.813673,8,6.8,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/346655
341190,诡新娘,2016-08-26,399,22.266714,6,4.7,"惊悚,恐怖,悬疑",中国大陆,https://piaofang.maoyan.com/movie/341190
344154,笨贼别跑,2016-03-11,397,29.765226,23,5.2,"动作,喜剧,古装",中国大陆,https://piaofang.maoyan.com/movie/344154
344005,荒村怨灵,2016-01-07,395,26.296295,5,3.5,"惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/344005
345775,水果宝贝之水果总动员,2016-06-01,392,25.067358,5,7.3,"动画,喜剧,冒险",中国大陆,https://piaofang.maoyan.com/movie/345775
248115,不速之客,2016-04-01,392,32.10671,4,7.1,"悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/248115
345693,恐怖禁忌之红旗袍,2016-03-17,387,24.512115,5,4.2,"悬疑,惊悚,爱情",中国大陆,https://piaofang.maoyan.com/movie/345693
344687,分手再说我爱你,2015-12-24,365,31.105473,20,8.9,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/344687
245981,古曼,2016-08-05,363,22.013538,7,5.5,"惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/245981
345923,记忆碎片,2016-06-03,360,26.292364,3,6.5,"喜剧,悬疑",中国大陆,https://piaofang.maoyan.com/movie/345923
1197558,猪猪侠之英雄猪少年,2017-01-07,350,26.657751,15,8.6,"喜剧,动画,奇幻",中国大陆,https://piaofang.maoyan.com/movie/1197558
246198,一个勺子,2015-11-20,345,28.249777,102,7.7,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/246198
938,人再囧途之泰囧,2012-12-12,344,23.511543,24,8.7,"喜剧,冒险,爱情",中国大陆,https://piaofang.maoyan.com/movie/938
1158554,荒村凶间,2016-09-09,343,25.123913,4,5.3,"惊悚,恐怖,悬疑",中国大陆,https://piaofang.maoyan.com/movie/1158554
264152,李三娘,2014-12-12,331,31.134832,20,暂无评分,戏曲,中国大陆,https://piaofang.maoyan.com/movie/264152
332313,长江图,2016-09-09,326,30.5363,4,7.5,"剧情,爱情,奇幻",中国大陆,https://piaofang.maoyan.com/movie/332313
78113,盲探,2013-07-04,324,28.468834,83,8.1,"剧情,喜剧,犯罪","中国大陆,中国香港",https://piaofang.maoyan.com/movie/78113
342568,诡梦凶铃,2016-09-23,319,25.423279,4,4.7,"悬疑,惊悚,犯罪",中国大陆,https://piaofang.maoyan.com/movie/342568
342783,青蛙王国之冰冻大冒险,2016-02-19,318,31.879349,5,8.3,"喜剧,冒险,动画",中国大陆,https://piaofang.maoyan.com/movie/342783
1132403,食人岛,2016-12-02,318,30.51306,4,5.6,"恐怖,奇幻",中国大陆,https://piaofang.maoyan.com/movie/1132403
647,我爱灰太狼,2012-08-10,309,29.019453,133,5.7,"喜剧,动画,冒险",中国大陆,https://piaofang.maoyan.com/movie/647
344453,整形师·脸,2016-05-20,307,25.250061,6,6.8,"惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/344453
342730,我们毕业啦,2016-06-10,293,25.9568,3,5.4,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/342730
345694,恭喜发财之谈钱说爱,2016-02-19,276,28.942846,6,6.8,"剧情,喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/345694
1027,风云决,2008-07-19,269,29.698801,155,5.9,"动画,动作,武侠","中国大陆,中国香港",https://piaofang.maoyan.com/movie/1027
